;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
818;-1.3489511959953944;-1.1850162565079196;-0.32515237619836496;-0.6802431877649919;-5.288084738566247;144.84512092835718;-1.2606542375725467;-0.5499259193391667;-1.6198663697423052;-3.7271326702115104;-1.2486404439723275;9.22840203769145;-0.7192096340426827
819;-1.3897933949801846;-1.1319254783651707;-0.16479799632672865;-0.7224575593597915;-4.146125680667989;171.98470068422117;0.661657865525953;-0.4394451247702265;-1.2554198064384843;-4.302830475505222;-1.1471633798942606;11.504141686760168;-0.5869052814717879
820;-0.7418872749768591;-1.2988956094182857;-0.24176120497592068;-1.837955219511658;-6.593366073238916;149.91310293043594;-2.4175642412435097;-0.6499500539859127;-1.1658119836024796;-3.3847123534735077;-1.0781033797067587;10.750120238221129;-0.560835050524963
821;-0.4902519672256062;-1.151008546982236;-0.34373193232208527;-2.5634746041862346;-3.5118128083853613;142.71222926309002;0.53563458162117;-0.6032069730347248;-1.0006375630026019;-6.613776933674253;-1.1536604766896361;9.25310183304077;-0.5886441281053569
822;-0.8393626420199886;-0.8812987808833981;-0.28992328536372775;-1.4854553311840095;-5.096045276382379;138.9730496435762;-1.2122248616231057;-0.5360935212311194;-1.169304170837405;-3.405677294502271;-0.9644658121297877;9.036678588712151;-0.5740962931138679
823;-1.034338715265427;-0.9966567005218915;-0.22745805287216742;-3.2720027997179906;-4.687066026148692;154.99020982062112;-0.29687614724726724;-0.6387401486780447;-1.1567536750690655;-3.8821527052555806;-0.9844099929844848;10.907104528906249;-0.6190506918778439
824;-0.8688570368481706;-1.0791665350005692;-0.26047137535327813;-2.196388617728432;-3.6920320743101254;170.54525578945803;1.1473815438478094;-0.3697863378892361;-1.2332692436224506;-4.421306230955683;-1.139117047854482;11.417496472600684;-0.6025839586670584
825;-1.3882439619995155;-1.3183423267862675;-0.26970465024447293;-1.503517966190206;-3.820353025116521;147.5597154432237;0.3407609426333393;-0.5602899794447553;-1.4022957394962778;-4.01613172348894;-1.192911168056268;10.210487858267554;-0.6251426841677228
826;-0.7125997372078089;-0.8941118231387909;-0.1952337053710694;-1.5947888846591878;-3.9942860642946028;162.71824758083238;0.5640527878047523;-0.5330861867401129;-1.1030833353378477;-3.211086146836022;-0.9482470664415574;11.276861806270416;-0.6163843599205979
827;-1.0047744479601999;-0.7785945894782543;-0.36102997359927547;-1.5334476279502938;-5.147022918253032;144.0664235645452;-1.0843899663007155;-0.5155348375640744;-1.2011628088428086;-3.216969331589564;-1.0356976082474008;8.816666477198364;-0.5960210422205955
