;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
48;0.4153518392008315;-0.31204641894028645;0.8336320574931378;-1.9796115313558036;-3.431276757734987;167.01264510015295;1.1960358299073774;0.36886445756635994;0.1722190279849572;-2.686273775895222;-0.3120492062074054;11.547068866640968;0.4410723379989704
49;-0.040215154300985385;-0.021318357917007914;0.03856797407110518;-1.8284354107629583;-3.931939102087492;151.25934897259015;0.47611206918103166;0.16482444910657287;-0.9429883680061862;-4.228560033373969;-0.5209052380160009;10.175179051606035;-0.4483897534767619
50;-0.2964186639238504;-0.2608166206289852;0.12349103944148412;-1.369137199295637;-2.920122364541364;146.66704292195524;1.2028869611617796;-0.08341008433608951;-0.6480226126151328;-5.478500655687557;-0.4739555426438814;10.151770489531259;-0.2563537538214372
51;0.3055054036896613;-0.36177929965880473;0.7985001334848254;-1.643451247819404;-3.297747355133476;157.5902347905166;1.056333658845177;0.25818418827858025;0.058976196747796084;-4.447221625544502;-0.2641359185481897;10.845425756893734;0.5722973219950788
52;-1.0758704227936362;-0.2523838832411799;0.35851679004915354;-1.1572602054315795;-2.412922159078786;155.2237432324657;1.900222805917399;-0.1772253508120458;-0.48849968639820074;-3.655571018674314;-0.3601151678245481;10.807172861234037;0.024170419441227275
53;-1.109609273995828;-0.23602950962983107;0.2661326096558417;-0.5228754798449454;-4.343158579870276;173.45173768614112;0.5038978842682647;0.06961800042364129;-1.0788755670771488;-3.7165453268616804;-0.453667470373329;11.96803953264409;-0.1439942279306707
54;-0.666083351403354;0.03196435243818427;0.13824545840085556;-1.6800543023606866;-4.921409833736658;157.07639240637175;-0.4195613060999491;0.21725561168580657;-0.9457792172261935;-5.424667517573822;-0.4289570363349274;10.392769252205289;-0.22875340576852207
55;-0.10997239433700684;-0.005320816752749356;0.9617057641195839;-0.6902562931334013;-4.023648990713432;150.59412984496484;0.0652116219890362;0.4420342812376932;0.08344929296385267;-5.310299428854474;0.011368297060410752;10.113626479484246;0.8181001526461548
56;-0.6616372305325466;-0.13474778528004897;0.33713173374332656;-0.9435362350000057;-5.064468327528216;177.7390769052202;-0.07130329546916268;0.17730314755886714;-0.5769639411287375;-3.8445846489475493;-0.5789903767771203;11.023456212238896;-0.01923468790573536
57;0.057769824934716725;-0.13221575000340727;0.33316773079607376;-2.5945388683560893;-4.367463098778599;148.43179666418018;-0.1681746859027705;0.07781084355292939;-0.4381537107321575;-4.13663654212749;-0.39909926854599104;10.165124854259972;-0.08029176371813863
58;-0.8175649754992691;-0.3343939398443917;0.6606108840634025;-1.2428577197524024;-3.5518812163768247;148.14357143214164;0.4437105860066255;0.029238538210945932;-0.12318050283488079;-3.3714911619362273;-0.3236880033531867;9.303911996613175;0.5815916881529599
59;-0.23265787991627135;-0.27903804879698796;0.09749533617009232;-1.5509765974147725;-2.8996523874812588;137.09326538868459;1.0510826861911708;0.09289223660255833;-1.1341983339758723;-4.824311355434148;-0.5459231513795251;9.303198081085249;-0.24934336655359873
60;-0.1972910772183853;-0.27433421853266077;-0.08328989901379952;-2.4796137839719683;-4.43810824104272;129.98025896034372;-0.7109387888357113;-0.14793026574918128;-0.7465684058961056;-2.7009312286599756;-0.5304561847861166;8.944452653069426;-0.39222060996459124
61;-0.5495265177549113;-1.0976758345531068;-0.03060048769984515;-2.3448116038097186;-3.7460305362725563;132.23532896847294;0.0032712456938535483;-0.25525067058953943;-0.8484689277809161;-4.134017077398415;-0.9062511787426863;9.464825914542232;-0.3266416090007828
62;-0.3660069594682487;-0.09909205585316092;0.4416524061904323;-1.0226354792544705;-3.980721178840731;170.19439531759068;0.7908126781774902;0.16663054073594488;-0.6839183323732179;-4.098433501806797;-0.2265145232982658;12.425576131458607;0.04228291144108075
63;0.08380731743381226;-0.2736701372625089;0.44997190984485935;-1.1359164459533018;-3.8122665577162356;167.06417953374668;0.8135114146093438;-0.023149362485374535;-0.315645641066747;-3.579477914400098;-0.40062676727090324;11.207050391812235;0.15149106491649555
64;-1.102429314966148;-0.9467116610751485;0.38093151946718823;-1.4588146649128317;-3.7144403335780436;165.11441890124985;0.8258465349044201;-0.01833549408823796;-0.6567238442714354;-3.9971124768397717;-0.7020095316142178;11.236249954992847;0.22091456172030513
65;-1.299431464148803;-0.5057135309411376;0.17470975137646202;-0.7586916709040336;-3.5976067402039997;136.20188460447534;0.14838568858722237;-0.1640017631810576;-0.717090998926079;-3.5957850079022777;-0.5435622080458221;8.880117546031343;0.016481732633423396
66;-1.2822743513612627;-0.6142911765749791;0.3762224722442942;-2.029633262044265;-3.513653128942996;159.9254699612133;0.9689866792351453;-0.01845528419198413;-0.5727073858189825;-4.917485622214895;-0.5806896516123676;10.874137946349782;0.09165205261339461
67;-0.5669208654799052;-0.149884627273363;0.3236276742823864;-0.7256228783868501;-4.935547122247697;147.3562831860585;-0.8557291987981008;-0.09190664000780518;-0.9419902664526129;-5.237588355575707;-0.4013905531006513;9.609628667519539;-0.010180056042907053
68;0.04491092223175021;-0.5985533066689069;0.18982465945680507;-0.8642738725990723;-3.9358371021505;158.36244618812242;0.5065235944427444;0.07380475707000216;-0.559019349227695;-3.101118739787381;-0.6867630359770334;10.721627393662272;-0.10195077223266473
69;-0.4095102214504617;-0.6979742023450121;0.21940955571539747;-1.0788286547554824;-5.011482605365058;145.744785705179;-0.9655123002981888;-0.05416237665643983;-0.7797115686449925;-2.8973451787119955;-0.6155700422171526;10.020318924583307;0.006417977790226114
70;-0.019245449793360184;-0.5225099691785755;0.6205272425939541;-0.8553381451170116;-3.769823183135566;179.22125477428222;1.1608161216463715;0.14713984040442954;-0.3174967942033232;-4.1518340365677515;-0.3929101604661004;13.047249456207158;0.20277247820400895
71;-1.2003971694581625;-0.9928923734851479;0.3634005741581437;-1.3095044689462751;-3.0655768363080727;139.09522320173664;0.7489159993712469;-0.019396561153338286;-0.513835888662629;-3.997436151632855;-0.7301654708169988;9.125532817209777;0.2682993305630251
72;-0.4543072196242843;-0.13386274976164353;0.5605289945185775;-1.0075192935809003;-5.200189503511998;160.4713307525203;-0.8115947152534974;0.037028574574114244;-0.38739722340702726;-4.142749773127389;-0.3271139367094777;10.517949823628879;0.22256544277338008
73;-0.5736320663862485;-0.45140065044298755;0.7030412810419905;-1.9591120502167167;-4.124938847511185;155.4369483559423;0.12101512252079599;0.17242970730777576;-0.027621337480222316;-2.8708927496082786;-0.3771586965912878;9.96379865984824;0.5855035431229453
74;-0.21150927059006827;-0.6421476914123544;0.27657779286315154;-1.7644826267946483;-5.262514038331655;159.57478719797882;-0.7674561355853986;-0.10252782384235815;-0.7490143019660096;-2.5592189872531357;-0.6483213809311315;11.094429021204862;-0.07893958672102178
75;-0.28607750968993634;-0.7457829150694661;0.13862338794012924;-3.3066103771469777;-3.6516498002220996;142.0649959056716;0.4123889060062651;-0.033544375079138364;-0.6550136896663056;-4.047729683323084;-0.6900541893347107;9.925567491792577;-0.0578973961635981
76;-0.49454561703514843;-0.22293585987448256;0.16871585118962096;-1.07550652616534;-5.026212851438968;148.9440417953711;-0.838334596812572;-0.06633009613124556;-0.9177080772339037;-3.4631665952689437;-0.4644841512472437;10.071551453949684;-0.1676072807593044
77;0.09278189691462695;-0.4515428267950746;0.4272752709513053;-1.403933707610621;-4.310408649430336;176.09294396344174;0.6417963553466417;0.16714275739749282;-0.5064895136701734;-3.4810995196389323;-0.5925853469773547;11.985748198471693;-0.007811852132321195
78;-1.7336612958594293;-0.9182459622874415;-0.006729777113831126;-1.9486206614125448;-4.339394281308075;165.58010229020636;0.39670320341961174;-0.23061349542258489;-1.188423193270276;-2.796422538464506;-0.8759804016570356;12.307208627534154;-0.5308807146271006
79;-0.4959932047716972;-0.5912509304847315;0.44370273901213003;-1.9287196981526444;-3.4440655900853683;178.9675776234318;1.5580006606662857;0.03748192092887469;-0.5185304428907428;-3.9173079862353632;-0.6205796424380252;12.666797333614587;-0.0653014174012682
80;-0.5884595330861572;-0.20380943488263137;0.36421100204832585;-1.447152534751774;-3.7674376450469227;169.5354437860089;0.9522448222128796;-0.048098475783822696;-0.3973368999523983;-3.802887612781952;-0.45868965613399376;10.997962767089222;0.062480739101210866
81;-0.34578746755493733;-0.6298794906750247;0.5408806053714992;-2.489586976310947;-3.9654142749282686;167.54134873652058;0.6723317049076178;-0.12357893276708597;-0.3330640506435937;-5.992648876329079;-0.4430964147204969;12.197896408956135;0.198950687160691
82;-0.10789561972919873;-0.42856565346929004;0.11783755066323498;-1.7555915476652486;-2.872314123384543;158.0552281928238;1.6019691179296986;-0.07032191538364586;-0.6239095601222918;-4.067558414027829;-0.6168205137963952;10.7188587815705;-0.22372676056015434
83;-0.29290618704433535;-0.47591873592588235;0.48691043339375445;-0.6901818956518203;-3.891628528980426;161.1222182870164;0.5404746885721813;-0.04263619119249637;-0.6586303502215868;-3.1219060388264825;-0.3339125567289807;11.920249192618101;0.1200671793953894
